deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_liquidated_collateral_usd,total_liquidated_principal_usd,avg_time_gap,min_time_gap,burst_count,total_transactions,total_deposit_usd,total_borrow_usd,total_repay_usd,total_redeem_usd,total_liquidatcall_usd,is_risky_actual,ML_score_0_1000,score_range
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0231512093005437e+18,0.0,0.0,0.0,0.0,0,1000,
3,0,0,0,0,0.0,0.0,542383400.3333334,482938,0,3,4479502.841978379,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813189254.0,278,0,2,1296525.7576865873,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813417256.0,681436,0,2,1.4531583838880125e+18,0.0,0.0,0.0,0.0,0,1000,
4,0,0,1,0,0.0,0.0,325474052.0,592,0,5,3.735605381151287e+19,0.0,0.0,126950674.74836063,0.0,0,1000,
11,11,4,4,0,0.0,0.0,54264206.7,14,11,30,8.0358455757781e+21,1.5164181566108653e+21,1.5581475740713778e+21,2.5560092113815276e+21,0.0,0,920,"[900, 1000)"
17,9,7,12,0,0.0,0.0,36217122.8,0,26,45,2.2888011115680443e+21,1.2171789855897868e+21,1.2378820317606372e+21,2.3365238500010377e+21,0.0,1,40,"[0, 100)"
15,7,0,0,0,0.0,0.0,74108869.95454545,54,4,22,5.458944076216434e+21,4352334839.299412,0.0,0.0,0.0,1,20,"[0, 100)"
4,0,0,1,0,0.0,0.0,324539386.4,135552,0,5,2.32083338536445e+16,0.0,0.0,2.2834428658504332e+16,0.0,0,1000,
3,0,0,0,0,0.0,0.0,542242382.3333334,38,1,3,1.2245415188728146e+18,0.0,0.0,0.0,0.0,0,1000,
77,13,69,0,0,0.0,0.0,10255148.113207547,34,12,159,5.173978109625904e+21,4047870809.4564123,2629314779.2787194,0.0,0.0,0,650,"[600, 700)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1007210.7336573371,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,10653368.552496307,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,815169276.0,502,0,2,1436928990924640.8,136508254137840.88,0.0,0.0,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,810277182.0,0,1,2,2.2547631646800024e+16,4639430380000005.0,0.0,0.0,0.0,1,0,"[0, 100)"
4,2,4,4,0,0.0,0.0,115998967.14285715,0,3,14,4.910383593974538e+21,29420194852.605488,30834591489.196487,9.862412833509173e+20,0.0,0,950,"[900, 1000)"
3,0,0,2,0,0.0,0.0,325073156.2,152,0,5,5.223890441829555e+19,0.0,0.0,121177799.91481397,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0279396293473862e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1116112.6994968446,0.0,0.0,0.0,0.0,0,1000,
55,31,17,44,0,0.0,0.0,11090010.993197279,0,42,147,9.68489355717452e+22,9.172932205332956e+22,6.138439871801278e+22,8.425931157116433e+22,0.0,1,0,"[0, 100)"
2,0,0,0,0,0.0,0.0,813632484.5,608373,0,2,2.2521641152263992e+18,0.0,0.0,0.0,0.0,0,1000,
0,0,0,3,0,0.0,0.0,541437996.6666666,18,1,3,0.0,0.0,0.0,104915290754.0202,0.0,0,1000,
1,1,1,1,0,0.0,0.0,404879279.25,26,3,4,3.2105253312000033e+21,7.025405587200009e+20,7.025405587200009e+20,3.2105253312000033e+21,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.418761416044331e+17,0.0,0.0,0.0,0.0,0,1000,
2,1,2,1,0,0.0,0.0,270638251.0,100,1,6,6.362956131558643e+21,1246089805.2062435,1259229127.4056737,1255402928.6238081,0.0,0,760,"[700, 800)"
7,5,0,0,0,0.0,0.0,135328331.66666666,36,5,12,4.5312094163305047e+18,361658305.2921894,0.0,0.0,0.0,1,0,"[0, 100)"
1,1,1,1,0,0.0,0.0,404765943.0,30,3,4,7.105374535521195e+21,2993009418.0000005,2993009418.0000005,7.129181386656002e+21,0.0,0,1000,
4,3,2,16,0,0.0,0.0,65172039.84,0,9,25,1.0734846238840637e+22,7.844404584222622e+18,8168619797.81826,1.170113753014317e+22,0.0,1,740,"[700, 800)"
2,0,0,0,0,0.0,0.0,813379732.0,133949,0,2,2.9166366457111337e+18,0.0,0.0,0.0,0.0,0,1000,
30,16,15,15,3,141868947.07879412,2.9692710885808447e+19,20639756.518987343,36,2,79,1.1818558942460143e+21,6.967462390691465e+19,525940430.00339496,2.4075814753156425e+20,0.0,1,260,"[200, 300)"
3,0,0,0,0,0.0,0.0,543127414.6666666,100,2,3,9.743392868050565e+17,0.0,0.0,0.0,0.0,0,1000,
2,1,0,0,0,0.0,0.0,542856084.0,2,2,3,2238362875294743.2,1003.1117590340704,0.0,0.0,0.0,1,10,"[0, 100)"
2,2,1,2,3,1.7997031406634016e+21,1636093764.2394562,162435678.3,112,1,10,3.828728952721541e+21,1885493657.4772844,238558813.36892182,4.7893156545167006e+20,0.0,1,30,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.033920834154444e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1113943.996378943,0.0,0.0,0.0,0.0,0,1000,
0,1,1,3,0,0.0,0.0,326013152.8,64,2,5,0.0,1.10313383627546e+21,1.1031342688927167e+21,3.188716011332782e+20,0.0,0,980,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,50044274082188.71,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813603914.5,757389,0,2,2.133619533749593e+18,0.0,0.0,0.0,0.0,0,1000,
2,2,0,0,0,0.0,0.0,407304361.25,150,0,4,5.913667223209804e+20,325729289.9050399,0.0,0.0,0.0,1,0,"[0, 100)"
2,0,0,0,0,0.0,0.0,813358756.5,562486,0,2,1127307.8997118315,0.0,0.0,0.0,0.0,0,1000,
11,9,4,5,0,0.0,0.0,56027106.10344828,18,23,29,509235935.6051957,309756527.74382305,309685969.1151296,509297476.33563656,0.0,1,250,"[200, 300)"
1,1,0,0,0,0.0,0.0,814252580.5,3950,0,2,1.0858534668375854e+17,5.383416248159528e+16,0.0,0.0,0.0,1,0,"[0, 100)"
11,8,6,21,0,0.0,0.0,35218887.217391305,12,40,46,2802108941657.1934,2140749406741.4382,2140491801714.125,7719016051878.093,0.0,1,80,"[0, 100)"
2,0,0,0,0,0.0,0.0,813332047.5,538246,0,2,11890.00465479206,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9965.307561669988,0.0,0.0,0.0,0.0,0,1000,
7,6,9,10,0,0.0,0.0,50945333.90625,0,16,32,4.432959551805475e+21,1.0068843697884831e+21,1.0055432555348533e+21,1.2497691174982472e+21,0.0,0,930,"[900, 1000)"
11,1,1,15,0,0.0,0.0,58234821.96428572,10,7,28,8.732546391430635e+21,5019894675.374623,77523679.8405294,5.998469539535447e+22,0.0,1,670,"[600, 700)"
5,0,0,2,0,0.0,0.0,232264421.42857143,38,2,7,2.7737474675340326e+20,0.0,0.0,1.7864103474680863e+20,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813347533.5,504034,0,2,1046333.1561973634,0.0,0.0,0.0,0.0,0,1000,
1,1,1,1,0,0.0,0.0,405242265.5,24,3,4,5.89912478844413e+21,4.99561941550621e+20,4.99561941550621e+20,5.89912478844413e+21,0.0,0,1000,
1,1,1,1,0,0.0,0.0,404775212.0,36,3,4,1.6716198655186808e+21,6.311901774293468e+20,6.311901774293468e+20,1.6716198655186808e+21,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0330625244845672e+18,0.0,0.0,0.0,0.0,0,1000,
6,5,1,1,0,0.0,0.0,125209103.38461539,102,1,13,2.837211442809887e+21,7.336417383440518e+20,704110920.5701379,1825483462.513343,0.0,1,170,"[100, 200)"
7,7,3,5,0,0.0,0.0,74112938.68181819,18,13,22,5.829609467918204e+21,4.737703679507129e+21,175970536628.4563,259287535329.3462,0.0,1,460,"[400, 500)"
0,2,4,4,0,0.0,0.0,162484917.4,0,2,10,0.0,1.5030018806185066e+20,1.501091655666206e+20,7.900651466820642e+20,0.0,0,980,"[900, 1000)"
32,13,10,8,0,0.0,0.0,25879158.095238097,12,20,63,4.396397938148705e+21,1.943252511422861e+20,2.020317494132586e+20,6238495471.709221,0.0,0,580,"[500, 600)"
1,1,1,1,0,0.0,0.0,404958246.25,0,3,4,1.3878961099270527e+22,3999961077.419166,3999961077.419166,1.3878960281755e+22,0.0,0,980,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,8.991524916781409e+20,0.0,0.0,0.0,0.0,0,1000,
9,7,5,6,0,0.0,0.0,60377176.74074074,0,16,27,3.861402580549453e+20,530369790.91604567,530640116.6584189,4.4318913217526596e+20,0.0,0,910,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1080112.1507220515,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.5160769284983378e+21,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,10726.310684001697,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.563993512225477e+16,0.0,0.0,0.0,0.0,0,1000,
19,1,1,4,0,0.0,0.0,65180451.36,50,3,25,2.2133168334427524e+22,1.0006708653235919e+21,9.99611922202629e+20,1.7624139285346434e+22,0.0,0,790,"[700, 800)"
2,0,0,0,0,0.0,0.0,813376781.5,415830,0,2,2252168.3489091145,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1002351.8826884935,0.0,0.0,0.0,0.0,0,1000,
8,4,0,4,2,2.265570518743237e+20,2.107553752193339e+20,90098655.72222222,0,4,18,7.361514478385702e+20,4.720765480745271e+20,0.0,2.0939349793765602e+20,0.0,1,0,"[0, 100)"
13,20,0,25,0,0.0,0.0,28105750.586206898,0,10,58,2.894838929716629e+20,2.5076707362232997e+21,0.0,5.0813531160538527e+20,0.0,1,100,"[100, 200)"
3,0,0,5,0,0.0,0.0,203817802.625,100,1,8,26306236190.73343,0.0,0.0,27469978019.322544,0.0,0,990,"[900, 1000)"
2,0,0,0,0,0.0,0.0,813331220.5,3710323,0,2,2.2409097293554747e+21,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9994.123365813426,0.0,0.0,0.0,0.0,0,1000,
2,0,0,2,0,0.0,0.0,405425884.75,116,1,4,4.166584847625117e+20,0.0,0.0,4.1708073360756094e+20,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,994024817376204.4,0.0,0.0,0.0,0.0,0,1000,
87,40,0,17,0,0.0,0.0,11314701.854166666,0,61,144,30301682657.323368,1.68797199342611e+22,0.0,10276981412.190674,0.0,1,40,"[0, 100)"
1,0,0,1,0,0.0,0.0,809947650.5,30758,0,2,1.6488153254381215e+23,0.0,0.0,1.7996723795973557e+23,0.0,0,1000,
6,5,0,0,0,0.0,0.0,148229756.54545453,62,2,11,3.668835847605122e+22,22886100474.772957,0.0,0.0,0.0,1,0,"[0, 100)"
2,0,0,1,0,0.0,0.0,541856794.3333334,316,0,3,1.2129874617039669e+20,0.0,0.0,8.571065426382114e+19,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1125186.2313280865,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.2029734691943126e+16,0.0,0.0,0.0,0.0,0,1000,
0,0,0,2,0,0.0,0.0,812395955.5,0,1,2,0.0,0.0,0.0,2052852069.5146542,0.0,0,1000,
22,5,2,24,0,0.0,0.0,30725430.13207547,20,19,53,5.145778075981092e+21,4199344449.170068,4246936534.0866966,9.054875931574513e+21,0.0,0,610,"[600, 700)"
2,1,1,2,0,0.0,0.0,270312211.5,0,3,6,3.016461071488805e+20,1.839419190187502e+20,1.8341656963180393e+20,3.0317409448206683e+20,0.0,0,990,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,730842.3102584495,0.0,0.0,0.0,0.0,0,1000,
198,79,82,71,0,0.0,0.0,3791978.2930232557,2,121,430,1.606497590475334e+22,3.9496298945041746e+21,2.6308983065632456e+21,8.878729372871086e+21,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.0131085356886696e+18,0.0,0.0,0.0,0.0,0,1000,
3,0,0,10,0,0.0,0.0,125404436.38461539,0,4,13,2.1573596836435565e+20,0.0,0.0,5.198902164221322e+22,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1768594.4490264775,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813379662.0,133873,0,2,2.9166957516478863e+18,0.0,0.0,0.0,0.0,0,1000,
2,0,0,2,0,0.0,0.0,407224151.0,12,2,4,19757867552.30437,0.0,0.0,19757868300.71853,0.0,0,1000,
0,0,0,5,0,0.0,0.0,324784645.8,4,4,5,0.0,0.0,0.0,6.674430393766318e+21,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813376785.5,415816,0,2,2252168.3489091145,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.3135339077102605e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.019824928189872e+18,0.0,0.0,0.0,0.0,0,1000,
5,0,0,1,0,0.0,0.0,271232042.6666667,11134,0,6,2.198164049226869e+23,0.0,0.0,7527851973.379213,0.0,0,1000,
43,8,3,4,0,0.0,0.0,28000165.586206898,0,15,58,3.6978621560565906e+22,3.2935259499980934e+22,2.7365146259566405e+22,3.019701320960551e+22,0.0,0,640,"[600, 700)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9.911825589180001e+17,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813356257.5,86818,0,2,3.1032867990206387e+18,0.0,0.0,0.0,0.0,0,1000,
155,101,84,121,0,0.0,0.0,3537098.0737527115,0,200,461,1.9512071691997328e+24,3.9224946135993694e+23,3.957409850188445e+23,1.8862348866069308e+24,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.2528557797579347e+17,0.0,0.0,0.0,0.0,0,1000,
3,4,6,4,0,0.0,0.0,95365486.64705883,0,12,17,2.6731336212744935e+23,3.149010427261565e+23,4.123387151632863e+23,4.1316409744314205e+23,0.0,0,870,"[800, 900)"
1,1,0,0,0,0.0,0.0,815246593.5,542,0,2,1.5854237614713926e+16,2250.9558575093106,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,9.7647058852424e+19,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.1076692086027497e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.2488057431770934e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,2.111948492694945e+16,0.0,0.0,0.0,0.0,0,1000,
15,6,12,4,0,0.0,0.0,44047417.27027027,16,9,37,1.129888342810433e+22,4400977159.24511,4406737263.156968,252097736917.43115,0.0,0,760,"[700, 800)"
80,44,1,0,0,0.0,0.0,13044322.056,20,65,125,2.788531273992555e+24,1.6000968542000473e+24,4583925091.493524,0.0,0.0,1,120,"[100, 200)"
3,0,0,0,0,0.0,0.0,542356271.0,142,0,3,2142628.393231314,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.3224328436666627e+18,0.0,0.0,0.0,0.0,0,1000,
2,2,2,1,0,0.0,0.0,232628359.14285713,34,2,7,3.121797624834894e+20,4.9928942346445365e+19,4.7053112777476006e+19,1.0492997874559772e+18,0.0,0,890,"[800, 900)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,3.6075185937876275e+19,0.0,0.0,0.0,0.0,0,1000,
2,1,0,0,0,0.0,0.0,540968862.3333334,32,2,3,1.7222424368836662e+17,5.118154852862224e+16,0.0,0.0,0.0,1,0,"[0, 100)"
24,23,14,12,0,0.0,0.0,22278103.05479452,12,41,73,3.277852043329877e+19,1023407889.6939796,1026909688.6968591,1.1063670491060787e+19,0.0,1,130,"[100, 200)"
2,0,0,0,0,0.0,0.0,813342720.0,522890,0,2,1188943.6075802438,0.0,0.0,0.0,0.0,0,1000,
1,1,0,0,0,0.0,0.0,814981449.0,72,1,2,3.698727540200573e+16,15104.271901294836,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.7956785351009223e+20,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.1459155023044262e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1097816.9219135751,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1044008.8287780854,0.0,0.0,0.0,0.0,0,1000,
6,2,1,3,1,6.291004537538303e+17,571909.5034125732,124785322.38461539,0,8,13,2.6734422552307395e+18,1444054.1337752405,872679.3407602947,2.0821215658570125e+18,0.0,1,280,"[200, 300)"
1,0,0,1,0,0.0,0.0,810782940.5,116,1,2,2.8539766343247976e+21,0.0,0.0,2.8539768210174184e+21,0.0,0,1000,
6,4,4,5,0,0.0,0.0,85305826.68421052,20,15,19,1369643622912.1606,868815518558.5275,894757624388.331,1413930385546.4688,0.0,0,940,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.587474680189832e+20,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.015238383467801e+18,0.0,0.0,0.0,0.0,0,1000,
4,5,3,1,0,0.0,0.0,124747235.61538461,14,3,13,1.3895022697943024e+23,6.666459009594232e+22,2.1265383762486117e+22,1.1415700000000002e+22,0.0,1,950,"[900, 1000)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.44758440724371e+18,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813979021.5,1266008,0,2,1.2555739861960778e+18,0.0,0.0,0.0,0.0,0,1000,
2,0,0,0,0,0.0,0.0,813415561.0,242593,0,2,2.2757957862265236e+18,0.0,0.0,0.0,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.8926655519962454e+17,0.0,0.0,0.0,0.0,0,1000,
1,0,0,1,0,0.0,0.0,809714482.0,132,0,2,2.0721270059089254e+21,0.0,0.0,2.0721271784561141e+21,0.0,0,1000,
1,0,0,0,0,0.0,0.0,0.0,0,0,1,5.006945956574166e+19,0.0,0.0,0.0,0.0,0,1000,
7,4,0,1,0,0.0,0.0,135710325.0,24,5,12,1.92624093521864e+20,5.522500026770825e+19,0.0,1297234986.866642,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,815246592.5,556,0,2,1.5854237614713926e+16,2250.9558575093106,0.0,0.0,0.0,1,0,"[0, 100)"
1,1,0,0,0,0.0,0.0,810435850.0,0,1,2,5.348003834486023e+16,5021408717481429.0,0.0,0.0,0.0,1,0,"[0, 100)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1.02161173771573e+18,0.0,0.0,0.0,0.0,0,1000,
15,0,0,2,0,0.0,0.0,95379803.94117647,336,0,17,8.91037920150377e+17,0.0,0.0,144128091.48356998,0.0,0,990,"[900, 1000)"
14,2,2,3,0,0.0,0.0,77330736.38095239,0,6,21,780213700900.0787,602778698050.219,499230842892.567,635575368487.4067,0.0,0,850,"[800, 900)"
1,0,0,0,0,0.0,0.0,0.0,0,0,1,1015547.0126415376,0.0,0.0,0.0,0.0,0,1000,
5,10,16,2,0,0.0,0.0,49371210.878787875,0,12,33,3.7502939666436726e+23,1.4541420022535392e+23,1.4832881214690447e+23,1.7431413455710804e+23,0.0,0,910,"[900, 1000)"
2,1,1,2,0,0.0,0.0,270910105.3333333,46,2,6,9.575769745652424e+20,4.4122917053690524e+20,4.4275176475285796e+20,9.83285219145299e+20,0.0,0,1000,
